0.410496415,0.173951673,0.06155015,0.235980221,0.001685793,0.198279545,2.9667E-05
0.459588378,0.061427604,0.124990353,0.344398054,0.001296376,0.140316969,2.85357E-05
0.392780416,0.273745952,0.224076445,0.407839581,0.050736628,0.62054343,0.141856927
0.604989897,0.409914854,0.09853419,0.092930237,0.002540691,0.378657554,3.06431E-05
0.532802655,0.348928102,0.139387419,0.139027476,0.002929056,0.543695138,4.32142E-05
0.463239739,0.406407471,0.181303827,0.287551359,0.163211509,0.544937061,0.846707428
0.177709372,0.122377136,0.01587596,0.14391324,0.002377528,0.241923284,3.68806E-05
0.590354304,0.350368363,0.094137974,0.059435083,0.00215638,0.399306294,2.67389E-05
0.741788708,0.470898069,0.674254608,0.397219204,0.002310041,0.828533922,3.05637E-05
0.378117385,0.33509306,0.053063823,0.032128341,0.05876112,0.319192985,0.113844331
0.589554393,0.449557838,0.136314335,0.056893643,0.078157238,0.494856144,0.240190913
0.481420235,0.300290108,0.082330787,0.064273502,0.002651649,0.279737763,3.76713E-05
0.097745022,0.042620587,0,0.1396221,0.001523754,0.146615423,3.11163E-05
0.568588992,0.305575206,0.105056605,0.121297034,0.002376878,0.366247758,3.33229E-05
0.294898419,0.211688142,0.023245326,0.10803324,0.001906979,0.321307296,3.08565E-05
0.05065726,0.10592598,0.008509559,0.265890299,0.007205603,0.149217412,0.004754469
0.737970826,0.343007081,0.231226123,0.2592439,0.002008254,0.433285038,2.76521E-05
0.246633469,0.235461407,0.046687729,0.152373034,0.068088228,0.356296892,0.165023161
0.494946598,0.364660674,0.117084574,0.06100528,0.035548485,0.325278733,0.070687777
0.535864621,0.158821898,0.335283776,0.430041077,0.002048621,0.733405521,4.00538E-05
0.480516805,0.365402716,0.112793784,0.027606708,0.197597528,0.3829976,0.797415645
0.185292606,0.103662088,0.020655406,0.132892586,0.00201809,0.23071102,3.54896E-05
0.429797755,0.386800447,0.087777159,0.140533753,0.2169364,0.452087554,1
0.435987968,0.335214781,0.048963933,0.108214328,0.023473108,0.325082329,0.037408589
0.255462132,0.214692656,0.033083279,0.115593983,0.053252195,0.334877775,0.11771218
0.492853332,0.320563474,0.153860663,0.183523746,0.059774053,0.531536744,0.210081942
0.117124083,0.072655571,0.006279234,0.147044069,0.001895333,0.135570301,3.35834E-05
0.52108274,0.344901138,0.134835417,0.104566172,0.003226137,0.444298994,4.52137E-05
0.322822223,0.262361938,0.044480293,0.092253417,0.06985384,0.284710968,0.187204784
0.565995649,0.375318027,0.102379022,0.111095749,0.031069157,0.368839696,0.061072391
0.404792948,0.129703728,0.043254508,0.179781515,0.001062502,0.370394839,2.15311E-05
0.570174736,0.42437505,0.109263511,0.041988109,0.041517905,0.439572758,0.076963658
0,0,0.024755458,0.295160312,0.001790588,0.181220515,3.28232E-05
0.421728355,0.254136645,0.121022397,0.202214246,0.003025784,0.514324876,4.45434E-05
0.32013403,0.177180325,0.023404875,0.066671741,0.001660841,0.269280626,2.81577E-05
0.474037979,0.217827881,0.046504286,0.124000292,0.001494633,0.352277988,2.39685E-05
0.559684312,0.318959083,0.118021666,0.09297679,0.002232439,0.456474633,3.28719E-05
0.050657102,0.11812756,0.008943241,0.268348825,0.009122248,0.150800737,0.006576578
0.587543125,0.392270983,0.351079172,0.438619574,0.097923333,0.720130357,0.384299582
0.584585723,0.665312628,0.370078033,0.436360329,0.03975976,0.761000821,0.072902103
0.422165801,0.290474409,0.124753542,0.194340852,0.003009833,0.480046746,4.37019E-05
0.340801024,0.066923234,0.039207627,0.100788202,0.000962021,0.372667501,2.43216E-05
0.480018365,0.337227355,0.115860188,0.050646444,0.142836704,0.415302706,0.5142606
0.633233494,0.08390008,0.635547508,0.587297291,0.001060191,0.834547681,3.15274E-05
0.609713603,0.063247431,0.18569737,0.393729157,0.000659694,0,2.04299E-05
0.573900563,0.347566522,0.097248416,0.106097999,0.016740843,0.411332989,0.020757961
0.18798772,0.139352844,0.027491926,0.296354329,0.004311344,0.165143201,0.002067139
0.311789841,0.245058148,0.060801557,0.106906057,0.059724532,0.352092489,0.148697416
0.676843038,0.237190398,0.114680531,0.065903282,0.001134843,0.439755917,1.59976E-05
0.401310847,0.238307833,0.055988708,0.076987247,0.002285939,0.382032456,3.5943E-05
0.841721883,0.600925599,0.605982888,0.239955987,0.116887001,0.715011743,0.541428235
0.425886725,0.406856338,0.11965175,0.226239542,0.127470822,0.505889515,0.553217759
0.340910282,0.114503241,0.026954953,0.041830852,0.00119387,0.160132467,2.39008E-05
0.4249699,0.376125972,0.1471752,0.204127164,0.135136605,0.506069874,0.629274968
0.665956402,0.518704371,0.585916685,0.744268384,0.000768886,0.924227394,9.27841E-06
0.624092651,0.522093523,0.798660552,0.796970371,0.030244702,0.945060114,0.067218673
0.701375695,0.292761136,0.210265036,0.049768686,0.001773501,0.468498971,2.78696E-05
0.786029892,0.55147443,0.838291751,0.969113127,0.001638957,0.95205215,1.84649E-05
