0.435387588,0.524902176,0.12415237,0.182850264,0.123452759,0.375943984,0.058345936
0.942984064,1,1,0.821156629,0.608348161,0.719384262,0.020293635
0.453302022,0.174979573,0.698682391,0.436571974,0.000591879,0.899181039,2.6397E-07
0.539051703,0.505722446,0.973846602,0.700613695,0.000692618,0.949358588,2.4067E-07
0.950690947,0.954570114,0.819504967,0.68070068,0.496360462,0.762630708,0.009344455
0.456220658,0.425622408,0.379236694,0.298789371,0.003634885,0.751929519,0.000307902
0.459822149,0.211089447,0.807942744,0.509586539,0.000645164,0.910605769,2.50053E-07
0.436507076,0.235978607,0.060257836,0.132688498,0.000784219,0.274175181,3.00725E-07
0.485716591,0.405318459,0.223067412,0.214499631,0.106383445,0.538263565,0.053857067
0.160600422,0.341988826,0.088486166,0.179755546,0.131266865,0.292264241,0.06720284
0.430418583,0.195327977,0.546085387,0.333905847,0.010772157,0.759185741,0.002175835
0.985440397,0.763929383,0.869813643,0.432956478,0.516604199,0.681038952,0.879330874
0.242277988,0.179394416,0.12362807,0.055703227,0.032664468,0.205613461,0.008269562
0.359016268,0.146058931,0.18512946,0.002874166,0.000835981,0.127384547,3.92498E-07
0.268033838,0.241452955,0.052092752,0.126723637,0.058633295,0.394361224,0.01933901
0.762092369,0.409141015,0.493780239,0.176310997,0.121690987,0.383675024,0.070396714
0.36135803,0.432588834,0.954648753,0.680251821,0.000614657,0.963490895,1.90711E-07
0.976230648,0.918212274,0.781307939,0.518862209,0.069731071,0.807215676,0.091243137
0.717584333,0.495921238,0.528077729,0.515476933,0.000832566,0.847147773,2.18055E-07
0.805340157,0.523898424,0.342761289,0.162265945,0.04381153,0.425989396,0.014743603
0.889437006,0.444701513,0.638430603,0.292877184,0.00119181,0.68749865,6.00006E-07
0.215472656,0.07635378,0.102475105,0.034417647,0.005364606,0.298757774,0.00055519
0.649161405,0.436128413,0.343871686,0.193599839,0.189294347,0.414337514,0.138094428
0.54002154,0.414518749,0.233447644,0.036382525,0.061982796,0.332551644,0.019963615
0.527269664,0.356396637,0.223226335,0.107616277,0.050499165,0.457653987,0.016746343
0.642579555,0.291785905,0.328436029,0.031915545,0.000901371,0.213261245,4.02965E-07
0.768645481,0.826102613,0.57978314,0.606531644,0.502242499,0.734990763,0.000242153
0.636932607,0.270869084,0.279018293,0.155972641,0.000657176,0.61255523,1.45443E-07
0.304251665,0.422526452,0.124240809,0.206701078,0.116209048,0.451742046,0.056821457
0.353015619,0.016129345,0.367798614,0.191935304,0.000753727,0.564447137,4.41394E-07
0.545508946,0.188618275,0.465744506,0.245315155,0.000820387,0.71240832,4.48338E-07
0.108431817,0.128689872,0.009210015,0.046560199,0.008461578,0.119421984,0.001039385
0.592362433,0.168391361,0.27049135,0.156473132,0.000543636,0.613044547,1.05021E-07
0.388123153,0.351718465,0.098113682,0.008292524,0.040135215,0.226856646,0.008583194
0.637360982,0.467624138,0.28606427,0.070461747,0.06245941,0.49255116,0.019334106
0.377926254,0.155713689,0.13135399,0.041841348,0.004713242,0.381610027,0.000426998
0.378783361,0.432957015,0.087223699,0.105771799,0.103432958,0.31638913,0.043310067
0.486614669,0.217385246,0.132642052,0.137213349,0.000972928,0.402010817,4.61888E-07
0.651167385,0.409663867,0.19704934,0.102237351,0.023737057,0.331779748,0.005090613
0.83763433,0.465026795,0.798009489,0.319787395,0.057824833,0.756731634,0.031532837
0.817821294,0.449081113,0.55462337,0.173682191,0.001145909,0.473652557,5.82783E-07
0.496217319,0.363449589,0.340385377,0.212337941,0.1294734,0.486468977,0.070902647
0.670941911,0.361493157,0.157350506,0.113167703,0.008114765,0.462440724,0.000899062
0.763581716,0.548393924,0.337643799,0.191764373,0.20249315,0.463428862,0.146747033
0.675302695,0.331846118,0.298444116,0.090040688,0.000941351,0.395864587,4.19298E-07
0.399035456,0.251223373,0.121161428,0.024561429,0.010998907,0.317076752,0.001563426
0.77485395,0.476926401,0.245157848,0.1399794,0.024621988,0.388703906,0.004953325
0.582960097,0.275885188,0.216276669,0.002737438,0.000800531,0.212140122,3.05079E-07
0.582205093,0.39198952,0.506081649,0.261595471,0.017849161,0.680643153,0.004974569
0.446248912,0.066921182,0.555871588,0.309132107,0.000848218,0.762982412,4.88985E-07
0.790807432,0.831655404,0.691057381,0.62158546,0.494438738,0.810104858,0.000272113
0.770218276,0.607673214,0.409684227,0.094598765,0.126902936,0.540054821,0.059275238
